11.915	-2.2862	0
10.639	-5.2877	0
-2.489	4.9059	0
11.048	1.2754	0
8.4138	-4.1048	0
11.809	-3.4652	0
-5.7269	3.0351	0
3.469	-0.071517	0
10.391	-2.9763	0
11.248	2.436	0
3.3253	-1.9004	0
9.9233	3.0873	0
-2.2937	7.0753	0
11.599	3.5478	0
-0.35026	8.5502	0
9.6733	4.7109	0
9.3669	7.5961	0
8.9554	2.4416	0
-4.0281	4.0062	0
1.1773	9.7184	0
-5.7021	5.8475	0
-3.5436	-0.44424	0
12.035	4.4801	0
-3.2168	7.2056	0
9.675	-0.9936	0
3.305	11.116	0
5.43	2.8798	0
10.95	7.1132	0
0.99965	8.6468	0
10.583	5.1937	0
0.11281	-4.2464	0
-4.7709	2.3686	0
9.9212	5.841	0
3.3069	-1.466	0
4.859	7.8462	0
5.026	1.42	0
-4.4994	7.3527	0
4.7378	8.0306	0
4.8307	-1.7812	0
11.197	5.2799	0
11.958	3.8176	0
10.231	3.595	0
10.343	8.6534	0
-3.3525	-1.3937	0
-0.94384	7.6377	0
-3.2892	7.7919	0
0.98393	8.9973	0
9.2186	7.4232	0
1.0143	9.298	0
9.0434	6.3163	0
-2.4612	-1.816	0
-5.0165	-1.0798	0
3.4362	0.90845	0
11.161	3.5347	0
-1.5619	-3.0087	0
-6.1178	2.3339	0
-4.9129	5.5009	0
-5.8439	3.5228	0
12.385	2.1275	0
-1.5298	8.2109	0
2.1889	-1.6094	0
3.5824	-0.58337	0
-0.42167	9.1468	0
-4.3127	2.8317	0
6.0694	10.313	0
4.0908	0.17747	0
9.3279	1.3588	0
9.2501	6.1762	0
9.0576	7.5692	0
-5.1404	0.51253	0
7.4153	6.2021	0
12.127	0.59582	0
9.4198	5.7172	0
10.677	5.3469	0
7.8221	-7.3028	0
8.7894	-6.3828	0
11.211	-2.4418	0
-5.8826	5.1474	0
0.38099	8.9445	0
-2.1863	-2.4382	0
1.1647	9.5809	0
6.4819	10.622	0
1.3858	11.06	0
11.045	0.21421	0
5.728	-1.4221	0
-5.4414	-0.34976	0
11.211	6.855	0
11.62	3.7964	0
3.5291	-2.5431	0
-0.063142	9.2973	0
-1.4437	7.1701	0
1.0463	9.6016	0
-6.267	2.1038	0
5.584	10.461	0
-2.0869	8.074	0
12.171	-0.90813	0
12.121	4.9746	0
-5.3676	5.9964	0
9.5843	-6.5528	0
-3.4936	4.4281	0
4.8806	8.5283	0
7.7206	-4.2457	0
3.8054	-1.1437	0
-3.1356	-0.18133	0
1.6389	7.8105	0
-0.89689	-1.9287	0
9.7782	6.2717	0
3.0582	-1.6529	0
-2.4823	8.7441	0
11.449	-1.4163	0
-5.0393	4.5379	0
10.798	7.7341	0
2.5811	4.595	0
-3.9787	5.1573	0
10.349	8.5942	0
7.4645	6.983	0
10.495	4.7206	0
4.447	0.036988	0
9.8411	4.406	0
-5.7183	2.5285	0
10.401	-2.9716	0
11.955	-2.2297	0
11.837	-0.22799	0
10.418	-2.9767	0
-3.3096	-2.963	0
0.96213	9.989	0
3.0566	7.9988	0
5.2159	8.254	0
11.246	-0.93483	0
11.623	1.5704	0
7.8279	8.4077	0
3.1534	-0.77034	0
-0.6407	10.255	0
3.8211	-1.5382	0
3.8526	9.0215	0
1.3925	10.034	0
-4.2496	-1.477	0
4.4207	-1.2354	0
9.7784	4.838	0
-1.6472	7.8043	0
10.789	0.57111	0
9.3522	-4.5932	0
2.3691	-2.6497	0
4.5641	0.9963	0
-4.9583	6.5629	0
-0.71594	8.0191	0
11.089	0.81884	0
9.3464	7.8006	0
5.322	11.035	0
2.3412	-2.5508	0
-4.5194	-0.20631	0
9.1071	3.5703	0
0.24715	-2.1092	0
-3.2755	-1.0544	0
-4.1874	4.0214	0
9.7237	-4.5736	0
11.572	4.6955	0
10.555	-5.3697	0
10.509	4.457	0
12.017	1.5918	0
-1.7898	6.3347	0
-2.6884	6.3118	0
-1.8418	-1.7597	0
0.26531	9.8022	0
11.862	-3.1087	0
-0.82349	-0.33422	0
-2.1885	-4.5047	0
4.2113	0.82353	0
-3.9806	7.3842	0
5.0097	9.41	0
8.3721	-3.2562	0
5.7046	-0.92308	0
2.8507	10.872	0
7.1467	9.5234	0
2.9913	-3.8655	0
4.8291	10.406	0
-1.986	-1.518	0
11.69	-0.11875	0
-2.6722	0.088626	0
-4.6942	2.5555	0
-4.5421	-0.74683	0
-5.0861	4.7881	0
10.589	2.0231	0
10.282	6.8911	0
2.4775	8.4563	0
11.812	4.1803	0
5.9796	0.44945	0
4.7796	9.7449	0
-1.4441	-3.1476	0
4.0581	9.2882	0
10.948	-3.3736	0
8.3363	9.4743	0
9.5387	-1.4123	0
11.09	-1.1506	0
3.8725	9.8524	0
5.8794	10.589	0
-1.3209	8.7441	0
7.0658	9.0734	0
9.8778	4.9207	0
-3.882	-1.5166	0
10.147	5.9649	0
0.2813	7.5947	0
5.5931	0.52657	0
9.1741	4.4798	0
3.7946	-3.3897	0
-3.377	1.1228	0
-2.829	8.171	0
-3.6699	-2.4163	0
-1.4302	-3.8619	0
1.8215	8.0401	0
2.125	2.2115	0
10.775	5.4066	0
10.516	0.54484	0
-5.9528	3.3292	0
-1.1484	7.799	0
5.7538	8.2216	0
6.5942	9.7549	0
-4.1271	4.492	0
9.522	-1.7205	0
11.303	3.1948	0
11.753	-3.9405	0
-0.69025	10.072	0
9.0271	-4.8206	0
7.44	9.3406	0
-2.6992	9.3197	0
8.2703	-4.2945	0
-3.712	2.9004	0
9.8097	-0.60978	0
3.4316	-4.1411	0
2.2165	2.9536	0
6.7127	8.2248	0
-4.9311	7.0339	0
1.2311	10.252	0
11.736	4.2387	0
-3.3041	1.6375	0
8.4294	-4.0644	0
-0.51618	7.8071	0
7.5368	8.923	0
11.113	-0.60787	0
-5.1491	0.83934	0
10.834	0.71778	0
8.7211	-2.954	0
11.928	-0.58187	0
-1.8788	-0.13111	0
1.7158	-1.4579	0
0.62868	-1.8491	0
-1.6897	6.9282	0
-2.7883	7.035	0
4.8612	0.64637	0
-2.6893	-1.9639	0
9.7055	1.0105	0
5.3403	-1.4373	0
9.3817	-1.6676	0
-2.4192	10.536	0
3.0781	-2.7298	0
11.356	7.547	0
10.2	-0.1681	0
0.054455	8.2362	0
11.574	1.2059	0
-2.3043	-1.2396	0
-5.4648	4.6448	0
-5.8282	-0.076219	0
8.8841	4.7604	0
6.0542	9.1174	0
11.554	-1.8818	0
9.8769	-6.5958	0
-2.5192	8.0508	0
-5.4195	2.2464	0
-3.4095	5.2033	0
-4.3002	3.6613	0
6.047	8.3795	0
-2.8965	-4.0097	0
-0.61685	-4.4625	0
3.7675	11.136	0
2.0598	7.9672	0
-1.3248	-1.0835	0
8.0372	7.6978	0
5.4014	9.7448	0
10.649	6.2914	0
-3.8605	8.1905	0
12.455	4.1943	0
11.797	5.3312	0
7.9425	5.7847	0
4.8535	-2.8227	0
-3.1645	6.446	0
-0.9779	8.4278	0
7.4361	7.4755	0
3.5111	3.4732	0
5.5305	7.5886	0
-2.869	3.7357	0
-2.3001	4.6769	0
12.542	3.3811	0
-4.7806	1.9563	0
7.3726	-5.81	0
1.1373	-4.0785	0
11.308	3.6357	0
9.7513	9.2179	0
7.0003	8.4116	0
-1.7964	6.9691	0
-5.6851	0.42176	0
10.553	-0.44596	0
4.5753	-0.73844	0
9.4776	5.8207	0
5.2044	-1.5746	0
11.24	1.5726	0
9.5528	5.2802	0
-0.4387	-3.6294	0
5.8542	0.88216	0
2.1696	1.5595	0
-2.4422	-1.8808	0
9.1171	-1.8408	0
6.8373	6.773	0
9.667	4.6898	0
9.6484	8.3802	0
2.6691	11.136	0
6.3027	7.7443	0
-6.2141	5.2001	0
2.1331	10.864	0
5.2711	-3.4338	0
3.9787	3.5047	0
2.0063	9.6524	0
9.8356	2.2245	0
7.3055	9.6629	0
2.7399	-1.463	0
-4.1892	7.1216	0
-4.607	1.1296	0
11.447	1.9525	0
10.424	-4.6164	0
1.2303	-4.2317	0
-5.5381	-0.59604	0
8.8729	-1.4802	0
10.503	4.3857	0
7.1057	8.0521	0
8.7843	-2.9019	0
-4.8752	-1.4724	0
12.068	2.7954	0
-2.1287	-2.84	0
3.7437	2.0945	0
-0.20655	8.2588	0
-4.1395	4.592	0
-3.3681	8.0852	0
-3.1981	2.4183	0
12.397	3.5535	0
-3.0297	4.2579	0
-0.73379	7.7599	0
11.058	-2.5737	0
3.8119	-1.7142	0
-3.6865	5.0349	0
-3.2466	4.8727	0
0.034532	-2.2128	0
8.6453	6.9456	0
6.1054	7.9961	0
7.7188	-4.2843	0
3.9294	10.049	0
6.2706	9.4901	0
9.2076	-2.8284	0
9.1481	6.3781	0
5.0279	8.338	0
-0.8407	7.6824	0
-3.8026	4.4284	0
3.6094	9.1345	0
0.2913	-3.3363	0
-4.2768	2.7811	0
7.9861	7.759	0
0.81592	-4.2548	0
-0.13701	-3.8965	0
12.393	-3.7597	0
10.503	2.2456	0
11.175	4.6301	0
4.1385	4.2081	0
8.5578	-5.1232	0
5.925	8.4644	0
3.1743	9.8676	0
3.8548	10.276	0
5.138	8.5824	0
8.1431	6.6588	0
-0.29133	-1.5597	0
-0.74106	-1.935	0
-5.2709	1.9158	0
9.3267	4.4646	0
-4.9405	0.016966	0
-3.4459	2.6638	0
2.1281	9.5608	0
4.7958	2.8598	0
-0.41587	9.8975	0
9.1113	-1.6126	0
-0.54556	-2.1302	0
12.52	-2.0664	0
10.174	4.8507	0
9.543	6.2652	0
10.105	-3.1833	0
-2.6943	0.57575	0
-4.7511	-1.31	0
6.0415	8.808	0
-2.5651	7.0055	0
11.871	-1.0015	0
3.3811	-3.5891	0
-2.8466	6.9659	0
8.8819	7.7591	0
3.7527	-3.4237	0
5.6186	7.7401	0
10.009	-5.867	0
-4.4992	2.5038	0
-2.7679	-1.0903	0
-0.63435	-1.7295	0
5.3869	-0.19498	0
10.016	8.9761	0
9.741	-4.3199	0
9.6907	2.5971	0
6.285	8.6434	0
4.2427	10.432	0
12.553	2.2659	0
-0.67743	-3.1264	0
-0.2209	-2.0853	0
-5.0379	5.1819	0
0.56742	11.025	0
-3.5071	5.5089	0
10.061	6.8176	0
-5.787	3.225	0
5.7833	8.7182	0
6.3547	8.8253	0
11.247	2.1889	0
8.9943	6.6713	0
-1.4825	-3.0949	0
8.9329	-3.5936	0
9.8248	-1.6979	0
3.5519	10.433	0
8.0958	-4.9564	0
3.3498	-2.1247	0
6.1493	0.57531	0
10.452	-3.6007	0
3.5021	11.072	0
-2.865	9.5936	0
-4.2249	5.5795	0
-1.9291	7.6466	0
3.881	1.524	0
3.793	10.721	0
1.2212	8.9035	0
-5.9206	2.9452	0
-1.2197	7.8028	0
-6.1686	3.6337	0
5.759	0.14601	0
9.3947	3.6663	0
-2.4373	3.4712	0
11.897	4.8289	0
11.301	-2.1849	0
-3.8873	3.275	0
7.6209	7.4191	0
4.7664	-1.754	0
6.028	1.5786	0
-1.2311	7.7279	0
8.3973	7.6055	0
2.9033	-0.87357	0
9.225	3.0003	0
9.2048	1.4928	0
8.4444	7.7536	0
-1.755	5.754	0
10.592	1.0036	0
-3.8657	0.70951	0
7.8654	-5.4723	0
-4.7281	1.1423	0
12.314	-1.3111	0
8.2029	5.2502	0
-2.9036	-2.3242	0
-0.22563	9.2177	0
10.388	4.2812	0
11.773	4.5927	0
10.086	0.67983	0
-1.0467	9.5386	0
-0.45196	9.1375	0
-5.0873	2.4357	0
5.2241	-0.85199	0
0.88628	9.0005	0
10.604	-3.1177	0
-2.3653	4.3722	0
-1.8423	7.9327	0
-5.6594	3.3591	0
-1.8214	7.9564	0
-3.7856	3.948	0
-4.3129	1.6734	0
0.32651	7.9998	0
10.567	-5.7209	0
-5.2505	-0.16335	0
9.7532	7.1613	0
0.083894	8.3209	0
5.0315	2.4212	0
10.022	6.6468	0
12.424	2.0689	0
8.7443	-1.9548	0
8.1924	-2.8709	0
4.2907	1.1633	0
2.0193	10.221	0
-3.6327	1.944	0
-4.0726	0.32802	0
4.7903	-1.2782	0
-5.0441	5.8814	0
9.9958	6.2761	0
11.369	0.1606	0
12.508	0.76793	0
-3.1142	2.3157	0
10.962	2.7333	0
6.9643	9.0758	0
3.6092	-1.5296	0
11.735	5.1049	0
3.089	2.8434	0
5.5698	10.605	0
3.7534	9.1473	0
-3.6825	2.4313	0
4.62	-1.7014	0
-4.3208	4.4042	0
-5.6725	3.1586	0
-5.0379	3.0187	0
0.8815	7.5441	0
1.9826	-2.5359	0
12.345	-1.0335	0
-2.7768	5.281	0
8.6521	7.8615	0
0.72211	8.8083	0
-2.7337	6.032	0
9.5686	3.4775	0
2.9281	11.334	0
6.1023	9.9746	0
12.15	1.9039	0
-3.6548	5.3425	0
7.7764	-5.0241	0
3.8003	8.0406	0
0.56395	-1.9044	0
-2.5059	-1.129	0
-1.1873	-3.9093	0
11.678	2.2751	0
9.9376	-3.8546	0
-2.1079	-0.10496	0
3.2864	10.429	0
7.7969	10.096	0
-1.3932	-3.2464	0
4.3778	8.6575	0
10.791	-2.6496	0
-1.2328	8.6108	0
-2.114	9.0325	0
11.11	3.5116	0
8.4003	5.6358	0
8.4568	8.5994	0
1.7899	10.045	0
4.919	-0.7214	0
6.6295	7.3056	0
-4.8912	3.982	0
-3.9037	3.8099	0
-2.7482	-1.2272	0
9.5125	-1.6387	0
1.5853	-2.5423	0
-3.1146	7.3786	0
10.429	1.0201	0
0.788	10.156	0
7.921	-4.4643	0
10.638	-0.54466	0
7.8203	6.3513	0
5.3044	0.24352	0
12.001	-1.0515	0
5.8413	8.0327	0
3.0166	0.98806	0
-3.414	4.0899	0
12.516	-1.4295	0
11.214	3.4469	0
0.37446	8.4334	0
10.445	0.58671	0
-4.0492	2.8902	0
4.0749	8.1903	0
7.6221	9.8139	0
8.4408	4.5073	0
8.0447	-7.2401	0
0.88661	-2.2106	0
-5.1458	4.4607	0
8.0449	-5.8218	0
10.668	-4.4825	0
-2.6951	0.98662	0
8.436	7.6145	0
4.6015	10.485	0
2.3994	10.213	0
5.9556	8.6016	0
11.2	-3.5183	0
-2.8524	9.0164	0
2.6514	8.301	0
-4.8899	4.6827	0
-4.8808	1.3909	0
3.2767	7.9262	0
-2.3603	8.2215	0
-2.6936	-2.674	0
-2.4239	0.27677	0
11.633	-0.50868	0
-1.1584	10.491	0
-4.8231	5.9873	0
0.98245	-2.8456	0
-5.4628	6.9682	0
11.82	-0.10348	0
5.6037	9.362	0
11.502	-4.2312	0
7.032	7.5653	0
12.734	0.96587	0
2.6909	-0.9137	0
3.0848	-2.0182	0
-1.8238	8.1458	0
-1.6359	-2.9286	0
-5.6025	-1.1538	0
-0.29113	-3.614	0
7.7369	-5.2664	0
0.13273	-2.0831	0
-5.0562	-2.1987	0
-2.4125	9.8615	0
8.4303	5.4429	0
5.3042	10.475	0
-1.0238	-3.4307	0
1.8787	3.8522	0
12.303	2.4056	0
6.7944	7.4378	0
-2.9736	-2.8319	0
5.4633	1.1711	0
0.90338	8.348	0
10.629	2.3218	0
0.26224	9.8927	0
-3.2539	1.1681	0
10.799	1.5656	0
-4.7888	0.26301	0
7.9141	8.3842	0
-4.4212	4.444	0
7.9366	6.9741	0
7.4362	8.128	0
7.8443	10.191	0
2.8447	8.868	0
5.4797	-2.2119	0
3.1171	8.8316	0
8.9841	5.001	0
3.6128	-0.71846	0
-2.6385	-1.038	0
2.0039	-2.454	0
12.183	-0.92554	0
8.4847	6.1398	0
4.1063	8.2998	0
-3.1642	3.3426	0
4.0989	9.7615	0
11.895	3.9956	0
-1.2156	7.9555	0
-1.089	9.3078	0
9.7509	1.5382	0
-0.77772	-2.7944	0
5.489	0.87118	0
9.6939	5.4367	0
-1.8484	6.8521	0
12.014	-2.4942	0
11.627	-1.4077	0
12.804	0.77549	0
-5.0348	8.2027	0
-3.8917	1.4018	0
-0.91971	8.2264	0
9.7092	7.5842	0
2.8626	3.6845	0
-3.626	7.0062	0
0.89176	8.6569	0
5.1339	8.9373	0
4.517	9.9563	0
10.921	-0.048317	0
9.2669	8.0587	0
9.0958	4.1004	0
10.655	4.5309	0
-1.5716	8.9389	0
0.82573	-4.3063	0
12.286	1.9233	0
-5.7686	-0.73266	0
12.254	2.9832	0
-2.5984	8.1611	0
9.4558	3.3607	0
-2.0909	-2.9298	0
-4.1066	1.7927	0
2.7615	-3.5766	0
11.914	-1.0339	0
3.0085	4.4441	0
-3.3957	3.8764	0
7.851	7.146	0
1.1092	10.259	0
10.104	6.3705	0
11.572	-3.0589	0
-3.0623	7.177	0
3.4284	2.0068	0
5.3352	10.12	0
10.855	5.4637	0
-1.526	8.1313	0
4.5469	-1.967	0
9.3376	4.7507	0
5.3245	-2.1781	0
2.7547	9.1812	0
-5.2939	3.3824	0
-4.2415	3.3837	0
4.7445	7.773	0
-3.0334	-0.8739	0
-4.1045	3.6721	0
4.8403	-2.5573	0
3.1611	-2.1546	0
-1.5724	8.6244	0
1.6147	-2.1587	0
10.329	4.3296	0
-5.5062	1.298	0
-3.2822	4.3391	0
-3.8967	0.89971	0
1.2805	-3.982	0
0.192	-3.6464	0
10.668	-3.7679	0
0.28844	9.2717	0
9.3422	6.5668	0
6.5651	6.5738	0
10.523	2.5212	0
1.5378	9.9501	0
2.6786	-3.5931	0
3.341	3.5115	0
9.2378	-5.0244	0
10.096	-5.0707	0
5.0401	-2.2825	0
7.6441	8.0326	0
-1.06	8.8262	0
-1.9236	9.2842	0
10.817	-0.10253	0
2.9006	9.8107	0
-5.766	3.2603	0
-0.93587	-2.2039	0
-3.2597	2.4422	0
-0.60638	10.548	0
2.8897	-3.1866	0
-2.0695	8.4323	0
5.1201	-0.38702	0
-3.6924	4.0084	0
-4.3656	3.1364	0
-3.169	7.1127	0
11.284	-4.9118	0
-6.066	2.7612	0
-4.7441	3.7074	0
1.2285	11.364	0
0.81311	11.074	0
1.3786	-2.5194	0
10.386	-2.9344	0
4.1198	2.4684	0
-5.1137	4.5165	0
-4.7791	5.4656	0
0.75548	-3.7655	0
-3.5036	2.6571	0
10.513	1.9877	0
9.7383	4.7475	0
11.778	3.5707	0
7.8416	7.1583	0
7.9626	8.2693	0
3.9162	-1.2506	0
-4.7874	0.41818	0
-2.8995	8.8598	0
3.8734	9.1293	0
10.977	6.0115	0
6.8158	9.889	0
-3.5457	5.1458	0
7.0419	-6.0998	0
9.2742	-5.7766	0
-0.59404	8.9967	0
-4.768	3.1574	0
-4.202	-0.12043	0
-2.7858	4.8722	0
-5.6753	2.0604	0
9.2339	8.9628	0
6.8797	7.6969	0
1.9046	-3.1275	0
-2.7206	6.2037	0
7.2361	9.9954	0
9.2048	8.18	0
-1.7258	9.9907	0
3.11	1.0292	0
9.1453	-6.3643	0
-4.4169	7.2294	0
-1.3836	-3.8395	0
9.4263	-5.698	0
9.9033	-3.9634	0
5.8728	-0.61395	0
0.43858	10.163	0
-5.0778	8.1189	0
9.4095	-5.8505	0
6.0496	-2.2922	0
12.19	1.0436	0
-1.0076	-0.8587	0
1.0614	8.8978	0
-3.3443	4.6974	0
9.292	6.2926	0
6.1995	0.66972	0
-2.6881	-2.2263	0
-2.407	-1.7329	0
10.075	5.0168	0
7.4526	6.8749	0
-1.5034	8.5917	0
9.8732	-1.3972	0
4.4613	-2.4539	0
0.64006	11.105	0
2.9318	-4.0442	0
1.2309	-4.0325	0
11.116	-1.4229	0
9.1588	-2.8244	0
-5.0129	1.0577	0
9.2991	-4.4668	0
-1.5763	8.9184	0
10.324	-3.8235	0
4.6477	11.145	0
2.0176	7.9177	0
-4.7606	6.5182	0
9.843	-3.7975	0
10.99	5.167	0
10.062	3.6617	0
11.254	0.22665	0
8.5123	8.3416	0
-2.8575	0.00025318	0
1.3963	-2.8083	0
11.47	-2.295	0
3.0768	0.69134	0
-0.74812	8.0005	0
11.366	6.118	0
9.5894	-1.483	0
8.0852	5.4693	0
10.57	4.4258	0
8.9675	5.641	0
4.1366	-0.8188	0
4.6904	0.65852	0
